Modeles avec overshooting et nouvelles opacites, Z=0.040, 2 X Mdot, Meynet et al

  21   51

  120.00 WR

 1 5.0003805E+04 118.8728 6.273 4.691 0.620000 0.340000 0.009730 0.002474 0.021073  4.691 -4.570
 2 3.0002281E+05 111.6114 6.254 4.676 0.620000 0.340000 0.009730 0.002474 0.021073  4.676 -4.516
 3 6.1004638E+05 101.9832 6.231 4.667 0.587713 0.371330 0.000294 0.017603 0.016493  4.667 -4.522
 4 9.0006844E+05  93.3651 6.213 4.662 0.537675 0.421938 0.000355 0.021422 0.012028  4.662 -4.540
 5 1.1700890E+06  85.6696 6.198 4.658 0.485302 0.474688 0.000396 0.023937 0.009085  4.658 -4.552
 6 1.5707444E+06  74.6371 6.181 4.311 0.395921 0.564467 0.000444 0.026592 0.005972  4.653 -4.097
 7 1.7737459E+06  58.3967 6.080 4.337 0.256950 0.703772 0.000494 0.028789 0.003379  4.705 -4.097
 8 2.1162730E+06  30.9940 5.707 4.291 0.173509 0.787324 0.000499 0.029545 0.002506  4.704 -4.097
 9 2.5397343E+06   9.0073 4.692 4.280 0.119246 0.841628 0.000462 0.029934 0.002125  4.613 -4.821
10 3.1457683E+06   4.8800 4.064 4.335 0.096356 0.864527 0.000436 0.030074 0.002008  4.526 -5.479
11 3.6069130E+06   3.7929 3.783 4.340 0.083504 0.877384 0.000425 0.030140 0.001952  4.486 -5.753
12 4.8950475E+06   2.5000 3.326 4.366 0.064761 0.896131 0.000401 0.030236 0.001878  4.452 -6.226
13 4.9591625E+06   2.4627 3.424 4.418 0.063463 0.897430 0.000401 0.030241 0.001873  4.512 -6.243
14 5.0813135E+06   2.3953 3.941 4.464 0.062375 0.898518 0.000398 0.030247 0.001869  4.464 -6.273
15 5.1136555E+06   2.3782 4.089 4.385 0.061796 0.899097 0.000398 0.030249 0.001867  4.385 -6.281
16 5.1282590E+06   2.3705 4.164 4.301 0.061492 0.899402 0.000398 0.030250 0.001866  4.301 -6.284
17 5.1363435E+06   2.3664 4.206 4.216 0.061311 0.899583 0.000398 0.030251 0.001865  4.216 -6.287
18 5.1418020E+06   2.3635 4.233 4.137 0.061192 0.899702 0.000399 0.030251 0.001865  4.137 -6.288
19 5.1462220E+06   2.3613 4.256 4.052 0.061097 0.899797 0.000399 0.030251 0.001865  4.052 -6.289
20 5.1505035E+06   2.3591 4.277 3.970 0.061011 0.899882 0.000399 0.030252 0.001864  3.970 -6.774
21 5.1674525E+06   2.3548 4.345 3.892 0.060823 0.900071 0.000399 0.030252 0.001864  3.892 -6.516
22 5.2879535E+06   2.3389 4.268 4.820 0.060243 0.900651 0.000398 0.030254 0.001862  4.820 -8.482
23 5.3761245E+06   2.3389 3.693 4.857 0.060180 0.900702 0.000331 0.030351 0.001862  4.857 -9.421
24 5.4907220E+06   2.3388 3.627 4.849 0.060078 0.900793 0.000275 0.030440 0.001862  4.849 -9.502
25 5.6111455E+06   2.3388 3.619 4.847 0.059987 0.900880 0.000254 0.030473 0.001861  4.847 -9.510
26 5.7271085E+06   2.3387 3.621 4.846 0.059908 0.900957 0.000247 0.030485 0.001861  4.846 -9.505
27 5.8430720E+06   2.3387 3.627 4.846 0.059836 0.901028 0.000243 0.030491 0.001861  4.846 -9.496
28 5.9590350E+06   2.3387 3.635 4.846 0.059769 0.901095 0.000241 0.030494 0.001861  4.846 -9.484
29 6.0705380E+06   2.3386 3.642 4.845 0.059709 0.901154 0.000239 0.030496 0.001861  4.845 -9.472
30 6.1865010E+06   2.3386 3.652 4.846 0.059650 0.901213 0.000238 0.030498 0.001861  4.846 -9.458
31 6.3024645E+06   2.3386 3.662 4.846 0.059595 0.901268 0.000237 0.030500 0.001861  4.846 -9.444
32 6.4321645E+06   2.3385 3.673 4.846 0.059536 0.901326 0.000236 0.030501 0.001861  4.846 -9.429
33 6.5608770E+06   2.3385 3.684 4.847 0.059480 0.901383 0.000235 0.030502 0.001861  4.847 -9.413
34 6.6963895E+06   2.3384 3.696 4.848 0.059421 0.901441 0.000234 0.030503 0.001861  4.848 -9.397
35 6.8329510E+06   2.3384 3.709 4.849 0.059362 0.901500 0.000234 0.030503 0.001861  4.849 -9.380
36 6.9704740E+06   2.3383 3.722 4.851 0.059301 0.901561 0.000234 0.030502 0.001861  4.851 -9.364
37 7.1344440E+06   2.3382 3.738 4.854 0.059223 0.901640 0.000236 0.030500 0.001861  4.854 -9.346
38 7.2666780E+06   2.3382 3.752 4.858 0.059149 0.901714 0.000238 0.030496 0.001861  4.858 -9.332
39 7.4080095E+06   2.3381 3.768 4.864 0.059050 0.901813 0.000244 0.030488 0.001861  4.864 -9.319
40 7.5744125E+06   2.3380 3.790 4.874 0.058866 0.902000 0.000257 0.030468 0.001861  4.874 -9.309
41 7.6473735E+06   2.3380 3.802 4.883 0.058719 0.902149 0.000270 0.030450 0.001861  4.883 -9.307
42 7.7227415E+06   2.3379 3.826 4.899 0.058398 0.902475 0.000295 0.030411 0.001860  4.899 -9.304
43 7.7694995E+06   2.3379 3.939 4.940 0.057345 0.903543 0.000367 0.030307 0.001858  4.940 -9.215
44 7.9337860E+06   2.3367 4.333 3.966 0.055852 0.905026 0.000313 0.030386 0.001854  3.966 -6.679
45 7.9345830E+06   2.3365 4.318 3.930 0.055742 0.905136 0.000313 0.030386 0.001854  3.930 -6.626
46 7.9421990E+06   2.3343 4.363 3.908 0.000000 0.954970 0.000541 0.030266 0.001611  3.908 -6.516
46 7.9421990E+06   2.3343 4.363 3.908 0.000000 0.954970 0.000541 0.030266 0.001611  3.908 -6.516
46 7.9421990E+06   2.3343 4.363 3.908 0.000000 0.954970 0.000541 0.030266 0.001611  3.908 -6.516
46 7.9421990E+06   2.3343 4.363 3.908 0.000000 0.954970 0.000541 0.030266 0.001611  3.908 -6.516
46 7.9421990E+06   2.3343 4.363 3.908 0.000000 0.954970 0.000541 0.030266 0.001611  3.908 -6.516
46 7.9421990E+06   2.3343 4.363 3.908 0.000000 0.954970 0.000541 0.030266 0.001611  3.908 -6.516

   85.00 WR

 1 1.9376473E+04  84.9246 6.031 4.686 0.620000 0.340000 0.009730 0.002474 0.021073  4.686 -5.240
 2 3.6758431E+05  82.4802 6.036 4.669 0.620000 0.340000 0.009730 0.002474 0.021073  4.669 -5.079
 3 7.0821931E+05  79.1484 6.039 4.652 0.620000 0.340000 0.009730 0.002474 0.021073  4.652 -4.946
 4 1.0201940E+06  75.0118 6.037 4.629 0.618418 0.340329 0.001765 0.011425 0.021015  4.629 -4.809
 5 1.3151369E+06  69.8998 6.033 4.614 0.594222 0.364706 0.000273 0.016856 0.017383  4.614 -4.745
 6 1.6766798E+06  63.2117 6.028 4.605 0.520085 0.439646 0.000357 0.022237 0.011093  4.605 -4.718
 7 2.0092041E+06  56.7026 6.026 4.599 0.431277 0.528952 0.000414 0.025563 0.007198  4.599 -4.691
 8 2.2404013E+06  43.2615 5.942 4.311 0.222206 0.738553 0.000496 0.029037 0.003092  4.688 -4.097
 9 2.5631140E+06  17.4440 5.336 4.238 0.103834 0.857055 0.000504 0.029925 0.002064  4.692 -4.097
10 2.8226908E+06   8.9304 4.768 4.307 0.081332 0.879569 0.000482 0.030069 0.001937  4.635 -4.822
11 3.0857785E+06   6.4098 4.462 4.332 0.067835 0.893072 0.000472 0.030141 0.001870  4.600 -5.191
12 3.5338150E+06   4.5707 4.163 4.379 0.050457 0.910457 0.000463 0.030221 0.001793  4.597 -5.571
13 3.5564153E+06   4.5111 4.250 4.436 0.050063 0.910852 0.000463 0.030224 0.001792  4.666 -5.586
14 3.5613065E+06   4.4984 4.367 4.457 0.049660 0.911256 0.000463 0.030225 0.001790  4.673 -5.589
15 3.5679355E+06   4.4814 4.500 4.459 0.049301 0.911615 0.000463 0.030226 0.001789  4.650 -5.593
16 3.5799958E+06   4.4509 4.653 4.438 0.049268 0.911648 0.000462 0.030227 0.001788  4.585 -5.600
17 3.5898923E+06   4.4263 4.772 4.401 0.049267 0.911648 0.000462 0.030227 0.001788  4.440 -5.607
18 3.5941113E+06   4.4158 4.819 4.287 0.049212 0.911704 0.000462 0.030227 0.001788  4.287 -5.609
19 3.5957385E+06   4.4119 4.836 4.194 0.049104 0.911812 0.000462 0.030228 0.001788  4.194 -5.610
20 3.5973658E+06   4.4079 4.852 4.097 0.048979 0.911936 0.000462 0.030228 0.001787  4.097 -5.611
21 3.6032123E+06   4.3936 4.885 4.036 0.048509 0.912407 0.000462 0.030230 0.001785  4.036 -5.615
22 3.6504013E+06   4.2826 4.815 4.652 0.047179 0.913738 0.000461 0.030236 0.001780  4.874 -5.642
23 3.6868635E+06   4.2015 4.316 4.639 0.045060 0.915834 0.000341 0.030419 0.001772  4.950 -5.663
24 3.7422730E+06   4.0852 4.267 4.648 0.010110 0.950808 0.000366 0.030517 0.001618  4.955 -5.693
25 3.7976825E+06   3.9766 4.247 4.649 0.000000 0.960974 0.000597 0.030253 0.001528  4.952 -5.722
26 3.8573545E+06   3.8674 4.226 4.651 0.000000 0.960987 0.000660 0.030170 0.001517  4.948 -5.752
27 3.9148950E+06   3.7690 4.208 4.653 0.000000 0.960991 0.000677 0.030146 0.001515  4.944 -5.780
28 3.9741833E+06   3.6739 4.190 4.655 0.000000 0.960992 0.000685 0.030135 0.001515  4.941 -5.808
29 4.0386500E+06   3.5769 4.172 4.657 0.000000 0.960993 0.000689 0.030127 0.001517  4.937 -5.837
30 4.1005383E+06   3.4897 4.155 4.659 0.000000 0.960993 0.000691 0.030122 0.001519  4.934 -5.864
31 4.1650050E+06   3.4043 4.140 4.661 0.000000 0.960993 0.000692 0.030119 0.001521  4.931 -5.891
32 4.2320505E+06   3.3208 4.124 4.664 0.000000 0.960992 0.000693 0.030115 0.001525  4.928 -5.918
33 4.3016750E+06   3.2393 4.109 4.667 0.000000 0.960992 0.000693 0.030112 0.001527  4.926 -5.945
34 4.3712990E+06   3.1627 4.095 4.669 0.000000 0.960992 0.000694 0.030108 0.001530  4.924 -5.971
35 4.4456165E+06   3.0857 4.082 4.673 0.000000 0.960991 0.000695 0.030102 0.001536  4.922 -5.997
36 4.5236215E+06   3.0097 4.069 4.676 0.000000 0.960991 0.000696 0.030095 0.001543  4.920 -6.024
