Stellar models, Z=0.0500, Girardi et al. 2000 + Padova 1994 No mass loss conside
 
  42   84
 
  120.00 ML
 
26 2.1798428e+07   9.0000 4.131 3.855 0.641200 0.320800 0.008044 0.002194 0.019200-15.000
27 2.1798438e+07   9.0000 4.085 3.778 0.641200 0.320800 0.008044 0.002194 0.019200-15.000
28 2.1798444e+07   9.0000 4.019 3.696 0.640945 0.321055 0.008030 0.002218 0.019190-15.000
29 2.1798448e+07   9.0000 3.856 3.612 0.625000 0.337000 0.007162 0.003730 0.018540-15.000
30 2.1800760e+07   9.0000 3.919 3.602 0.624964 0.337036 0.007129 0.003738 0.018537-15.000
31 2.1803620e+07   9.0000 3.982 3.592 0.625198 0.336806 0.007100 0.003714 0.018554-15.000
32 2.1806480e+07   9.0000 4.045 3.582 0.624208 0.337781 0.006916 0.003943 0.018482-15.000
33 2.1809340e+07   9.0000 4.108 3.572 0.621400 0.340620 0.006541 0.004503 0.018285-15.000
34 2.1812200e+07   9.0000 4.171 3.562 0.618600 0.343400 0.006202 0.005018 0.018100-15.000
35 2.1815060e+07   9.0000 4.234 3.552 0.617844 0.343788 0.006116 0.005153 0.018062-15.000
36 2.1817920e+07   9.0000 4.297 3.542 0.617580 0.344234 0.006077 0.005212 0.018040-15.000
37 2.1820780e+07   9.0000 4.360 3.532 0.617234 0.344818 0.006027 0.005291 0.018001-15.000
38 2.1823640e+07   9.0000 4.423 3.522 0.616921 0.345069 0.005990 0.005351 0.017977-15.000
39 2.1826500e+07   9.0000 4.486 3.512 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
40 2.2029744e+07   9.0000 4.337 3.536 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
41 2.2118700e+07   9.0000 4.280 3.544 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
42 2.2202226e+07   9.0000 4.251 3.549 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
43 2.2285700e+07   9.0000 4.238 3.552 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
44 2.2371600e+07   9.0000 4.230 3.555 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
45 2.2443600e+07   9.0000 4.225 3.557 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
46 2.2486710e+07   9.0000 4.224 3.558 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
47 2.2517700e+07   9.0000 4.224 3.558 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
48 2.2554470e+07   9.0000 4.224 3.558 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
49 2.2594300e+07   9.0000 4.225 3.559 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
50 2.2765590e+07   9.0000 4.232 3.558 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
51 2.2793204e+07   9.0000 4.234 3.558 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
52 2.2820744e+07   9.0000 4.235 3.557 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
53 2.2848212e+07   9.0000 4.237 3.557 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
54 2.2875600e+07   9.0000 4.238 3.557 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
55 2.2902912e+07   9.0000 4.240 3.557 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
56 2.2930144e+07   9.0000 4.241 3.557 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
57 2.2957304e+07   9.0000 4.243 3.556 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
58 2.2984390e+07   9.0000 4.244 3.556 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
59 2.3011400e+07   9.0000 4.246 3.556 0.616600 0.345400 0.005962 0.005394 0.017980-15.000
60 2.3183378e+07   9.0000 4.264 3.551 0.616317 0.345683 0.005960 0.005401 0.017975-15.000
61 2.3206406e+07   9.0000 4.268 3.550 0.616144 0.345856 0.005959 0.005405 0.017971-15.000
62 2.3229580e+07   9.0000 4.272 3.549 0.617098 0.344902 0.005965 0.005382 0.017990-15.000
63 2.3252900e+07   9.0000 4.278 3.548 0.618694 0.343306 0.005975 0.005341 0.018020-15.000
64 2.3276380e+07   9.0000 4.285 3.547 0.617956 0.344044 0.005971 0.005360 0.018006-15.000
65 2.3300006e+07   9.0000 4.293 3.545 0.611664 0.350336 0.005931 0.005518 0.017885-15.000
66 2.3323778e+07   9.0000 4.302 3.544 0.599439 0.362561 0.005854 0.005825 0.017649-15.000
67 2.3347700e+07   9.0000 4.313 3.542 0.582400 0.379600 0.005746 0.006252 0.017320-15.000
68 2.3376222e+07   9.0000 4.352 3.536 0.582400 0.379600 0.005741 0.006258 0.017318-15.000
69 2.3377672e+07   9.0000 4.361 3.536 0.582400 0.379600 0.005736 0.006264 0.017315-15.000
70 2.3379482e+07   9.0000 4.362 3.536 0.582400 0.379600 0.005730 0.006270 0.017313-15.000
71 2.3386968e+07   9.0000 4.338 3.538 0.582400 0.379600 0.005725 0.006276 0.017311-15.000
72 2.3397240e+07   9.0000 4.338 3.538 0.582400 0.379600 0.005720 0.006283 0.017308-15.000
73 2.3406224e+07   9.0000 4.381 3.534 0.582400 0.379600 0.005715 0.006289 0.017306-15.000
74 2.3411700e+07   9.0000 4.411 3.530 0.582400 0.379600 0.005710 0.006295 0.017304-15.000
75 2.3415786e+07   9.0000 4.430 3.527 0.582400 0.379600 0.005705 0.006301 0.017301-15.000
76 2.3420582e+07   9.0000 4.451 3.521 0.582400 0.379600 0.005699 0.006307 0.017299-15.000
77 2.3425276e+07   9.0000 4.469 3.517 0.582400 0.379600 0.005694 0.006313 0.017296-15.000
78 2.3430142e+07   9.0000 4.486 3.514 0.582400 0.379600 0.005689 0.006319 0.017294-15.000
79 2.3435714e+07   9.0000 4.506 3.511 0.582400 0.379600 0.005684 0.006325 0.017292-15.000
80 2.3441446e+07   9.0000 4.525 3.508 0.582400 0.379600 0.005679 0.006332 0.017289-15.000
81 2.3447602e+07   9.0000 4.543 3.506 0.582400 0.379600 0.005674 0.006338 0.017287-15.000
82 2.3454388e+07   9.0000 4.562 3.504 0.582400 0.379600 0.005668 0.006344 0.017285-15.000
83 2.3459634e+07   9.0000 4.577 3.502 0.582400 0.379600 0.005663 0.006350 0.017282-15.000
84 2.3462600e+07   9.0000 4.585 3.501 0.582400 0.379600 0.005658 0.006356 0.017280-15.000
 
    7.00 ML
 
 1 5.0000000e+03   7.0000 3.231 4.307 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 2 5.1524620e+06   7.0000 3.257 4.301 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 3 1.1361518e+07   7.0000 3.295 4.295 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 4 1.8257842e+07   7.0000 3.341 4.289 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 5 2.4191008e+07   7.0000 3.387 4.281 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 6 2.9051730e+07   7.0000 3.430 4.273 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 7 3.3286912e+07   7.0000 3.472 4.263 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 8 3.6928640e+07   7.0000 3.512 4.251 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 9 4.0061072e+07   7.0000 3.550 4.235 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
10 4.2816280e+07   7.0000 3.588 4.215 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
11 4.4784244e+07   7.0000 3.617 4.197 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
12 4.5740432e+07   7.0000 3.634 4.187 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
13 4.6288456e+07   7.0000 3.645 4.182 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
14 4.7193332e+07   7.0000 3.697 4.212 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
15 4.7260500e+07   7.0000 3.719 4.227 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
16 4.7294084e+07   7.0000 3.735 4.235 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
17 4.7310876e+07   7.0000 3.746 4.241 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
18 4.7319272e+07   7.0000 3.751 4.244 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
19 4.7323472e+07   7.0000 3.749 4.243 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
20 4.7325572e+07   7.0000 3.705 4.185 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
21 4.7326624e+07   7.0000 3.735 4.136 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
22 4.7327152e+07   7.0000 3.742 4.095 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
23 4.7327416e+07   7.0000 3.738 4.042 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
24 4.7332900e+07   7.0000 3.725 3.991 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
25 4.7339900e+07   7.0000 3.709 3.944 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
26 4.7346900e+07   7.0000 3.683 3.887 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
27 4.7354000e+07   7.0000 3.644 3.812 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
28 4.7361004e+07   7.0000 3.572 3.698 0.669574 0.300426 0.005117 0.001630 0.014383-15.000
29 4.7368000e+07   7.0000 3.437 3.636 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
30 4.7370500e+07   7.0000 3.512 3.620 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
31 4.7372200e+07   7.0000 3.591 3.611 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
32 4.7373700e+07   7.0000 3.666 3.603 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
33 4.7376300e+07   7.0000 3.737 3.596 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
34 4.7382800e+07   7.0000 3.797 3.591 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
35 4.7393500e+07   7.0000 3.856 3.585 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
36 4.7404200e+07   7.0000 3.912 3.579 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
37 4.7415300e+07   7.0000 3.968 3.574 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
38 4.7427600e+07   7.0000 4.027 3.568 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
39 4.7467800e+07   7.0000 4.068 3.565 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
40 4.7691908e+07   7.0000 3.968 3.574 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
41 4.7748236e+07   7.0000 3.924 3.579 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
42 4.7800688e+07   7.0000 3.880 3.584 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
43 4.7855864e+07   7.0000 3.835 3.588 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
44 4.7920996e+07   7.0000 3.792 3.592 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
45 4.7989772e+07   7.0000 3.750 3.596 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
46 4.8096220e+07   7.0000 3.708 3.601 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
47 4.8327272e+07   7.0000 3.669 3.608 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
48 4.8505256e+07   7.0000 3.647 3.612 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
49 4.8516000e+07   7.0000 3.651 3.612 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
50 4.8564840e+07   7.0000 3.657 3.614 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
51 4.8613680e+07   7.0000 3.664 3.616 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
52 4.8662520e+07   7.0000 3.670 3.618 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
53 4.8711360e+07   7.0000 3.677 3.620 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
54 4.8760200e+07   7.0000 3.683 3.622 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
55 4.8809040e+07   7.0000 3.689 3.624 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
56 4.8857880e+07   7.0000 3.696 3.626 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
57 4.8906720e+07   7.0000 3.702 3.628 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
58 4.8955560e+07   7.0000 3.709 3.630 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
59 4.9004400e+07   7.0000 3.715 3.632 0.643000 0.327000 0.003670 0.004150 0.013300-15.000
60 5.0622748e+07   7.0000 3.699 3.612 0.642529 0.327471 0.003667 0.004162 0.013291-15.000
61 5.0940576e+07   7.0000 3.708 3.607 0.642239 0.327761 0.003665 0.004169 0.013285-15.000
62 5.1129472e+07   7.0000 3.723 3.603 0.643829 0.326171 0.003675 0.004129 0.013316-15.000
63 5.1196324e+07   7.0000 3.743 3.600 0.646490 0.323510 0.003692 0.004062 0.013367-15.000
64 5.1203616e+07   7.0000 3.764 3.598 0.645260 0.324740 0.003684 0.004093 0.013344-15.000
65 5.1207644e+07   7.0000 3.781 3.596 0.634773 0.335227 0.003618 0.004356 0.013141-15.000
66 5.1218036e+07   7.0000 3.793 3.594 0.614399 0.355601 0.003489 0.004868 0.012748-15.000
67 5.1223232e+07   7.0000 3.802 3.593 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
68 5.1267888e+07   7.0000 3.898 3.583 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
69 5.1276776e+07   7.0000 3.930 3.579 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
70 5.1287212e+07   7.0000 3.961 3.576 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
71 5.1298472e+07   7.0000 3.991 3.574 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
72 5.1309704e+07   7.0000 4.019 3.571 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
73 5.1321160e+07   7.0000 4.046 3.568 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
74 5.1333656e+07   7.0000 4.074 3.565 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
75 5.1346828e+07   7.0000 4.102 3.562 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
76 5.1359524e+07   7.0000 4.130 3.560 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
77 5.1371080e+07   7.0000 4.155 3.557 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
78 5.1381228e+07   7.0000 4.180 3.554 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
79 5.1390652e+07   7.0000 4.205 3.551 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
80 5.1401608e+07   7.0000 4.233 3.548 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
81 5.1414172e+07   7.0000 4.264 3.547 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
82 5.1423620e+07   7.0000 4.287 3.546 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
83 5.1426264e+07   7.0000 4.296 3.545 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
84 5.1427584e+07   7.0000 4.294 3.545 0.586000 0.384000 0.003310 0.005580 0.012200-15.000
 
    6.00 ML
 
 1 5.0000000e+03   6.0000 2.995 4.266 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 2 7.2123210e+06   6.0000 3.018 4.260 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 3 1.5934036e+07   6.0000 3.053 4.254 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 4 2.5634908e+07   6.0000 3.097 4.247 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 5 3.3949368e+07   6.0000 3.140 4.239 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 6 4.0758148e+07   6.0000 3.181 4.231 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 7 4.6733352e+07   6.0000 3.220 4.220 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 8 5.1871332e+07   6.0000 3.257 4.207 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 9 5.6270952e+07   6.0000 3.293 4.192 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
10 6.0137528e+07   6.0000 3.327 4.173 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
11 6.2905980e+07   6.0000 3.353 4.157 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
12 6.4255228e+07   6.0000 3.369 4.147 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
13 6.4999700e+07   6.0000 3.379 4.143 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
14 6.6301104e+07   6.0000 3.436 4.174 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
15 6.6396424e+07   6.0000 3.460 4.190 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
16 6.6444084e+07   6.0000 3.477 4.198 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
17 6.6467912e+07   6.0000 3.485 4.202 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
18 6.6479824e+07   6.0000 3.488 4.204 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
19 6.6485780e+07   6.0000 3.485 4.203 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
20 6.6488760e+07   6.0000 3.448 4.148 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
21 6.6490248e+07   6.0000 3.480 4.099 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
22 6.6490992e+07   6.0000 3.485 4.058 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
23 6.6502980e+07   6.0000 3.477 4.007 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
24 6.6525800e+07   6.0000 3.452 3.939 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
25 6.6537380e+07   6.0000 3.430 3.896 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
26 6.6548944e+07   6.0000 3.399 3.841 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
27 6.6560460e+07   6.0000 3.353 3.769 0.669987 0.300013 0.005139 0.001591 0.014399-15.000
28 6.6571920e+07   6.0000 3.272 3.684 0.669491 0.300509 0.005113 0.001638 0.014380-15.000
29 6.6583200e+07   6.0000 3.180 3.646 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
30 6.6587900e+07   6.0000 3.245 3.632 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
31 6.6592600e+07   6.0000 3.343 3.620 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
32 6.6597200e+07   6.0000 3.416 3.613 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
33 6.6604900e+07   6.0000 3.479 3.607 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
34 6.6618900e+07   6.0000 3.536 3.601 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
35 6.6634700e+07   6.0000 3.593 3.596 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
36 6.6650900e+07   6.0000 3.651 3.592 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
37 6.6667600e+07   6.0000 3.709 3.586 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
38 6.6684500e+07   6.0000 3.767 3.581 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
39 6.6741300e+07   6.0000 3.823 3.576 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
40 6.7069548e+07   6.0000 3.719 3.586 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
41 6.7149056e+07   6.0000 3.672 3.590 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
42 6.7224816e+07   6.0000 3.623 3.594 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
43 6.7301880e+07   6.0000 3.574 3.599 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
44 6.7383400e+07   6.0000 3.528 3.604 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
45 6.7485448e+07   6.0000 3.482 3.608 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
46 6.7598768e+07   6.0000 3.438 3.612 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
47 6.7864912e+07   6.0000 3.392 3.619 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
48 6.8173968e+07   6.0000 3.360 3.625 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
49 6.8263200e+07   6.0000 3.362 3.626 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
50 6.8449280e+07   6.0000 3.369 3.628 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
51 6.8635360e+07   6.0000 3.376 3.629 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
52 6.8821440e+07   6.0000 3.383 3.630 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
53 6.9007520e+07   6.0000 3.390 3.632 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
54 6.9193600e+07   6.0000 3.397 3.634 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
55 6.9379680e+07   6.0000 3.403 3.635 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
56 6.9565760e+07   6.0000 3.410 3.636 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
57 6.9751840e+07   6.0000 3.417 3.638 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
58 6.9937920e+07   6.0000 3.424 3.640 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
59 7.0124000e+07   6.0000 3.431 3.641 0.640000 0.330000 0.003520 0.004430 0.013200-15.000
60 7.2137320e+07   6.0000 3.425 3.622 0.639438 0.330562 0.003517 0.004443 0.013189-15.000
61 7.2459352e+07   6.0000 3.441 3.618 0.639093 0.330907 0.003515 0.004452 0.013183-15.000
62 7.2649712e+07   6.0000 3.460 3.614 0.640989 0.329011 0.003526 0.004406 0.013219-15.000
63 7.2715480e+07   6.0000 3.481 3.611 0.644164 0.325836 0.003544 0.004331 0.013280-15.000
64 7.2720792e+07   6.0000 3.502 3.609 0.642696 0.327304 0.003535 0.004366 0.013252-15.000
65 7.2723480e+07   6.0000 3.518 3.607 0.630185 0.339815 0.003464 0.004664 0.013012-15.000
66 7.2733432e+07   6.0000 3.528 3.606 0.605879 0.364121 0.003324 0.005243 0.012548-15.000
67 7.2738408e+07   6.0000 3.535 3.605 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
68 7.2814552e+07   6.0000 3.657 3.593 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
69 7.2842232e+07   6.0000 3.715 3.587 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
70 7.2873952e+07   6.0000 3.769 3.582 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
71 7.2906464e+07   6.0000 3.818 3.577 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
72 7.2943296e+07   6.0000 3.872 3.572 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
73 7.2978256e+07   6.0000 3.928 3.566 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
74 7.3003840e+07   6.0000 3.979 3.562 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
75 7.3028296e+07   6.0000 4.032 3.556 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
76 7.3049656e+07   6.0000 4.082 3.550 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
77 7.3073232e+07   6.0000 4.135 3.547 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
78 7.3084160e+07   6.0000 4.184 3.542 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
79 7.3090224e+07   6.0000 4.235 3.536 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
80 7.3096880e+07   6.0000 4.281 3.530 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
81 7.3101936e+07   6.0000 4.342 3.524 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
82 7.3109296e+07   6.0000 4.361 3.522 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
83 7.3119280e+07   6.0000 4.303 3.528 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
84 7.3120496e+07   6.0000 4.359 3.522 0.572000 0.398000 0.003130 0.006050 0.011900-15.000
 
    5.00 ML
 
 1 5.0000000e+03   5.0000 2.707 4.216 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 2 1.0792300e+07   5.0000 2.728 4.210 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 3 2.3948536e+07   5.0000 2.760 4.203 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 4 3.8674800e+07   5.0000 2.801 4.196 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 5 5.1418080e+07   5.0000 2.841 4.188 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 6 6.1923212e+07   5.0000 2.878 4.179 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 7 7.1120360e+07   5.0000 2.913 4.168 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 8 7.9028640e+07   5.0000 2.946 4.156 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
 9 8.5822824e+07   5.0000 2.978 4.140 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
10 9.1819632e+07   5.0000 3.008 4.121 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
11 9.6127808e+07   5.0000 3.031 4.105 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
12 9.8234656e+07   5.0000 3.044 4.096 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
13 9.9394832e+07   5.0000 3.053 4.092 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
14 1.0144182e+08   5.0000 3.116 4.127 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
15 1.0159156e+08   5.0000 3.142 4.143 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
16 1.0166643e+08   5.0000 3.160 4.150 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
17 1.0170387e+08   5.0000 3.166 4.153 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
18 1.0172259e+08   5.0000 3.167 4.154 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
19 1.0173195e+08   5.0000 3.163 4.154 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
20 1.0173663e+08   5.0000 3.131 4.100 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
21 1.0173898e+08   5.0000 3.160 4.057 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
22 1.0174444e+08   5.0000 3.162 4.021 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
23 1.0178674e+08   5.0000 3.152 3.978 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
24 1.0183200e+08   5.0000 3.126 3.922 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
25 1.0186344e+08   5.0000 3.095 3.869 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
26 1.0188626e+08   5.0000 3.060 3.822 0.670000 0.300000 0.005140 0.001590 0.014400-15.000
27 1.0190888e+08   5.0000 3.012 3.760 0.669988 0.300012 0.005139 0.001591 0.014400-15.000
28 1.0193040e+08   5.0000 2.939 3.700 0.669508 0.300475 0.005111 0.001638 0.014381-15.000
29 1.0195200e+08   5.0000 2.849 3.669 0.641000 0.328000 0.003430 0.004420 0.013300-15.000
30 1.0197986e+08   5.0000 2.975 3.638 0.641000 0.328000 0.003430 0.004420 0.013300-15.000
31 1.0199015e+08   5.0000 3.042 3.632 0.641000 0.328000 0.003430 0.004420 0.013300-15.000
32 1.0200842e+08   5.0000 3.115 3.625 0.641000 0.328000 0.003430 0.004420 0.013300-15.000
33 1.0203628e+08   5.0000 3.182 3.619 0.641000 0.328000 0.003430 0.004420 0.013300-15.000
34 1.0206587e+08   5.0000 3.245 3.612 0.641000 0.328000 0.003430 0.004420 0.013300-15.000
