# Column 1: wavelength in Angstrom
# Column 2: extinction per g of dust in cm^2
# Column 3: albedo
# Column 4: <cos^2 theta> for scattered light
17.031   12417.1122995   0.499   0.99971
17.078   12556.1497326   0.5026   0.99971
17.101   12748.6631016   0.5035   0.99971
17.125   13074.8663102   0.4925   0.9997
17.149   13187.1657754   0.4845   0.9997
17.16   13267.3796791   0.4854   0.9997
17.172   13566.8449198   0.4796   0.9997
17.184   13946.5240642   0.4616   0.99969
17.191   14133.6898396   0.445   0.99968
17.196   14203.2085561   0.4323   0.99968
17.201   14171.1229947   0.421   0.99968
17.206   14010.6951872   0.4116   0.99967
17.21   13802.1390374   0.4063   0.99967
17.215   13454.5454545   0.4025   0.99967
17.22   13037.4331551   0.4024   0.99968
17.232   12053.4759358   0.4219   0.99969
17.244   11422.459893   0.4451   0.99969
17.268   11379.6791444   0.4855   0.9997
17.292   11663.1016043   0.5006   0.9997
17.316   11866.3101604   0.5084   0.99971
17.34   12048.1283422   0.5152   0.99971
17.365   12278.0748663   0.5236   0.99971
17.378   12459.8930481   0.5292   0.99971
17.389   12652.4064171   0.5342   0.99971
17.413   13513.368984   0.5335   0.9997
17.426   14139.0374332   0.5141   0.99969
17.438   14593.5828877   0.4914   0.99968
17.45   14786.0962567   0.478   0.99968
17.463   14957.2192513   0.4811   0.99968
17.467   15112.2994652   0.4833   0.99968
17.472   15401.0695187   0.4828   0.99967
17.477   15791.4438503   0.4772   0.99967
17.482   16288.7700535   0.4651   0.99966
17.487   16871.657754   0.4498   0.99965
17.492   17422.459893   0.4304   0.99963
17.497   17866.3101604   0.4098   0.99962
17.502   18197.8609626   0.3891   0.9996
17.507   18401.0695187   0.3696   0.99959
17.512   18395.7219251   0.3527   0.99959
17.517   18139.0374332   0.3387   0.99959
17.522   17598.9304813   0.3264   0.99959
17.527   16770.0534759   0.3155   0.9996
17.532   15647.0588235   0.3058   0.99961
17.537   14465.2406417   0.2984   0.99962
17.542   13144.3850267   0.2938   0.99963
17.547   11860.9625668   0.2932   0.99962
17.552   10721.9251337   0.2987   0.99962
17.556   9967.9144385   0.3081   0.99962
17.561   9229.94652406   0.3267   0.99962
17.574   8524.06417112   0.3883   0.99964
17.586   8668.44919786   0.4323   0.99966
17.611   9224.59893048   0.4739   0.99968
17.636   9582.88770053   0.4929   0.99969
17.662   9844.9197861   0.5053   0.99969
17.687   10042.7807487   0.5138   0.99969
17.712   10197.8609626   0.5201   0.99969
17.7828   10534.7593583   0.5319   0.9997
18.197   11534.7593583   0.5532   0.99969
18.6209   12165.7754011   0.5561   0.99968
19.0546   12705.8823529   0.555   0.99966
19.4984   13192.513369   0.5516   0.99964
19.9526   13652.4064171   0.547   0.99962
20.4174   14096.2566845   0.5416   0.99961
20.893   14524.0641711   0.5356   0.99958
21.3796   14962.5668449   0.5298   0.99956
21.8776   15695.1871658   0.5264   0.99954
22.14   16705.8823529   0.5018   0.99951
22.18   16957.2192513   0.4918   0.9995
22.219   17149.7326203   0.4762   0.99949
22.259   17117.6470588   0.459   0.99948
22.275   17016.0427807   0.4531   0.99948
22.339   16465.2406417   0.4528   0.99948
22.38   16395.7219251   0.4511   0.99948
22.3872   16374.3315508   0.4493   0.99948
22.42   16197.8609626   0.4437   0.99948
22.461   15631.0160428   0.4546   0.99949
22.502   15582.8877005   0.4735   0.99949
22.543   15941.1764706   0.4783   0.99949
22.584   16283.4224599   0.4795   0.99949
22.625   16770.0534759   0.4665   0.99947
22.666   17000.0   0.4526   0.99946
22.708   17160.4278075   0.4325   0.99945
22.729   17048.1283422   0.4193   0.99944
22.749   16609.6256684   0.4153   0.99944
22.791   15914.4385027   0.4233   0.99945
22.833   15737.9679144   0.4386   0.99946
22.875   16021.3903743   0.445   0.99946
22.9087   16283.4224599   0.4461   0.99946
22.918   16379.6791444   0.4466   0.99946
22.996   18679.144385   0.4225   0.9994
23.003   18957.2192513   0.4144   0.99939
23.024   19518.7165775   0.3853   0.99936
23.045   19989.3048128   0.356   0.99933
23.054   19898.3957219   0.3426   0.99932
23.063   19711.2299465   0.3295   0.99932
23.071   19208.5561497   0.3195   0.99933
23.088   17096.2566845   0.3017   0.99935
23.11   13385.026738   0.2941   0.99935
23.131   11786.0962567   0.3139   0.99935
23.175   10417.1122995   0.3865   0.99939
23.218   10449.197861   0.4493   0.99943
23.262   10802.1390374   0.478   0.99946
23.305   10925.1336898   0.5066   0.99947
23.349   11213.9037433   0.5241   0.99948
23.393   11454.5454545   0.5326   0.99949
23.4423   11545.4545455   0.5413   0.99949
23.482   11385.026738   0.5636   0.9995
23.616   12069.5187166   0.5953   0.99951
23.843   12818.1818182   0.6112   0.99951
23.9883   13139.0374332   0.616   0.99951
24.5471   14240.6417112   0.6284   0.99949
25.1189   15133.6898396   0.6338   0.99947
25.704   15887.7005348   0.6348   0.99945
26.3027   16588.2352941   0.6337   0.99942
26.9153   17256.684492   0.6315   0.99939
27.5423   17903.7433155   0.6286   0.99936
28.1838   18534.7593583   0.6247   0.99933
28.8403   19155.0802139   0.6205   0.99929
29.5121   19759.3582888   0.6159   0.99925
30.1995   20352.9411765   0.6111   0.99921
30.903   20930.4812834   0.6062   0.99917
31.6228   21513.368984   0.6008   0.99912
32.3594   22085.5614973   0.595   0.99907
33.1131   22652.4064171   0.5891   0.99902
33.8844   23213.9037433   0.5829   0.99896
34.6737   23764.7058824   0.5763   0.9989
35.4813   24304.8128342   0.5696   0.99883
36.3078   24844.9197861   0.5628   0.99876
37.1535   25352.9411765   0.5567   0.99869
38.0189   25882.3529412   0.5513   0.9986
38.9045   26684.4919786   0.5423   0.99849
39.8107   28256.684492   0.516   0.99832
40.518   28197.8609626   0.5047   0.99832
40.738   28053.4759358   0.5059   0.99831
40.784   28026.7379679   0.5059   0.99831
41.054   27363.6363636   0.5128   0.99834
41.328   27352.9411765   0.5175   0.99831
41.466   27775.4010695   0.5139   0.99827
41.605   28069.5187166   0.5106   0.99824
41.6869   28224.5989305   0.5096   0.99822
41.745   28390.3743316   0.508   0.9982
41.886   29229.9465241   0.4972   0.99812
42.028   29470.5882353   0.4916   0.9981
42.171   29663.1016043   0.4875   0.99808
42.315   29780.7486631   0.4842   0.99807
42.46   29631.0160428   0.4843   0.99808
42.533   28711.2299465   0.4945   0.99814
42.577   26754.0106952   0.5132   0.99824
42.606   25962.5668449   0.5197   0.99826
42.6579   26000.0   0.5189   0.99825
42.68   26064.171123   0.5188   0.99825
42.753   26401.0695187   0.5179   0.99823
42.901   27379.6791444   0.5102   0.99818
43.05   27978.6096257   0.5047   0.99813
43.2   28737.9679144   0.5005   0.99806
43.275   30032.0855615   0.4906   0.99793
43.351   32299.4652406   0.4723   0.99764
43.381   35000.0   0.4464   0.99721
43.412   36588.2352941   0.4319   0.99693
43.442   37331.5508021   0.4268   0.99676
43.473   36631.0160428   0.436   0.99684
43.503   35556.1497326   0.4519   0.99695
43.58   31577.540107   0.5219   0.99743
43.6516   26914.4385027   0.6508   0.99809
43.656   26695.1871658   0.6577   0.99813
43.733   24262.0320856   0.652   0.99829
43.811   22925.1336898   0.6376   0.99826
43.966   21518.7165775   0.6191   0.99816
44.122   21053.4759358   0.6087   0.9981
44.28   20882.3529412   0.6034   0.99805
44.6684   21064.171123   0.6017   0.99801
45.7088   22181.8181818   0.6089   0.99794
46.7735   23160.4278075   0.613   0.99785
47.863   24032.0855615   0.6149   0.99775
48.9779   24759.3582888   0.6143   0.99762
50.1187   25443.8502674   0.6129   0.99748
51.2861   26080.2139037   0.6107   0.99732
52.4807   26657.7540107   0.6078   0.99715
53.7032   27197.8609626   0.6043   0.99697
54.9541   27716.5775401   0.6004   0.99678
56.2341   28213.9037433   0.5963   0.99658
57.544   28705.8823529   0.5923   0.99636
58.8844   29187.1657754   0.5881   0.99613
60.256   29647.0588235   0.5837   0.99588
61.6595   30090.9090909   0.5793   0.99562
63.0957   30529.4117647   0.5749   0.99535
64.5654   30967.9144385   0.5707   0.99506
66.0693   31395.7219251   0.5665   0.99475
67.6083   31834.2245989   0.562   0.99442
69.1831   32283.4224599   0.5571   0.99406
70.7946   32732.6203209   0.5501   0.99369
72.4436   33048.1283422   0.5456   0.99337
74.131   33454.5454545   0.5437   0.99296
75.8578   33882.3529412   0.5358   0.99254
77.6247   34213.9037433   0.5339   0.99213
79.4328   34844.9197861   0.5213   0.99155
79.579   34828.8770053   0.5189   0.99155
79.681   34791.4438503   0.5174   0.99158
79.784   34711.2299465   0.5164   0.99163
81.283   34582.8877005   0.5266   0.99149
83.1764   35069.5187166   0.5252   0.99091
85.1138   35470.5882353   0.5225   0.99036
87.0964   35887.7005348   0.5192   0.98978
89.1251   36310.1604278   0.5165   0.98915
91.2011   36764.7058824   0.514   0.98845
93.3254   37304.8128342   0.5103   0.98765
95.4993   37930.4812834   0.5052   0.98672
97.7237   38727.2727273   0.4961   0.98563
100.0   38946.5240642   0.4814   0.98527
102.329   38818.1818182   0.4781   0.98504
104.713   39010.6951872   0.4831   0.98428
107.152   40122.9946524   0.4765   0.98263
109.648   40449.197861   0.4597   0.9822
112.202   40171.1229947   0.4636   0.98188
114.815   41315.5080214   0.464   0.97983
116.967   43887.7005348   0.4323   0.97732
117.19   43860.9625668   0.4268   0.97763
117.41   43748.6631016   0.4213   0.97805
117.49   43518.7165775   0.4199   0.9784
117.63   43112.2994652   0.4177   0.97898
118.08   41754.0106952   0.4129   0.9806
119.22   38256.684492   0.4199   0.98337
120.226   37844.9197861   0.434   0.98325
123.027   38582.8877005   0.4496   0.98166
123.985   38705.8823529   0.4523   0.98127
125.893   39187.1657754   0.4553   0.98025
128.825   39657.7540107   0.4561   0.979
131.826   40497.3262032   0.4534   0.97728
134.896   40315.5080214   0.4532   0.97677
138.038   40882.3529412   0.4551   0.97515
141.254   41433.1550802   0.4537   0.97356
144.544   41962.5668449   0.4513   0.97195
147.911   42438.5026738   0.4487   0.97039
151.356   42930.4812834   0.4459   0.96874
154.882   43406.4171123   0.4428   0.96706
158.489   43871.657754   0.4397   0.96535
162.181   44331.5508021   0.4367   0.96359
165.959   44866.3101604   0.4341   0.9616
169.824   45342.2459893   0.4284   0.95991
173.78   45727.2727273   0.4262   0.95808
177.828   46144.3850267   0.4217   0.95633
181.97   46395.7219251   0.4216   0.95447
186.209   47144.3850267   0.4197   0.95166
190.546   47930.4812834   0.4153   0.94896
194.984   48636.3636364   0.4093   0.94661
199.526   49069.5187166   0.4015   0.94512
204.174   49021.3903743   0.3995   0.94388
208.93   49454.5454545   0.3992   0.9413
213.796   50176.4705882   0.3974   0.93821
218.776   51251.3368984   0.3967   0.93398
223.872   53379.6791444   0.3854   0.92914
227.9   54010.6951872   0.3689   0.92993
229.087   53454.5454545   0.3644   0.93159
234.423   50647.0588235   0.3666   0.9346
239.883   50780.7486631   0.3721   0.93167
245.471   51545.4545455   0.3741   0.92785
251.189   52352.9411765   0.3734   0.92424
257.04   53160.4278075   0.372   0.92067
263.027   54010.6951872   0.3695   0.91708
269.153   54866.3101604   0.3664   0.9137
275.423   55614.973262   0.3632   0.91049
281.838   56470.5882353   0.3608   0.90682
288.403   57379.6791444   0.3574   0.90321
295.121   58342.2459893   0.3538   0.89964
301.995   59304.8128342   0.3499   0.89612
309.03   60267.3796791   0.346   0.89266
316.228   61283.4224599   0.3419   0.88926
323.594   62299.4652406   0.3376   0.88597
331.131   63315.5080214   0.3333   0.88268
338.844   64385.026738   0.3271   0.88048
346.737   64224.5989305   0.3269   0.87888
354.813   62727.2727273   0.3374   0.87584
363.078   63529.4117647   0.3384   0.87015
371.535   64438.5026738   0.337   0.86509
380.189   65347.5935829   0.3356   0.86027
389.045   66256.684492   0.3343   0.85515
398.107   67326.2032086   0.3325   0.84979
407.38   68449.197861   0.3308   0.84431
416.869   69732.6203209   0.3296   0.83804
426.58   71390.3743316   0.3275   0.8309
436.516   73636.3636364   0.3211   0.82523
446.684   75775.4010695   0.3147   0.82016
457.088   77647.0588235   0.3095   0.81529
467.735   79893.0481283   0.303   0.81073
478.63   82245.9893048   0.2963   0.80635
488.1   84117.6470588   0.2912   0.80277
489.779   84438.5026738   0.2903   0.80215
501.187   86791.4438503   0.2843   0.79797
512.861   89251.3368984   0.2784   0.79367
524.807   91818.1818182   0.2728   0.7892
537.032   94598.9304813   0.2673   0.78446
549.541   97647.0588235   0.262   0.77934
562.341   100909.090909   0.2572   0.77377
575.44   104331.550802   0.2533   0.76775
588.844   114278.074866   0.2357   0.76138
602.56   123529.411765   0.2228   0.75475
616.595   132780.748663   0.212   0.748
630.957   141925.13369   0.203   0.74113
645.654   151016.042781   0.1953   0.73439
660.693   160053.475936   0.1888   0.72753
676.083   168663.101604   0.1831   0.72114
691.831   177754.010695   0.177   0.71558
707.946   184812.834225   0.1724   0.71153
724.436   186844.919786   0.172   0.7082
741.31   182727.272727   0.177   0.70512
758.578   174331.550802   0.186   0.70276
776.247   164545.454545   0.1965   0.7013
794.328   154919.786096   0.2064   0.70148
812.831   146684.491979   0.2156   0.70162
831.764   139839.572193   0.2235   0.70165
851.138   134385.026738   0.2299   0.70137
870.964   129946.524064   0.2351   0.70079
891.251   126577.540107   0.2403   0.69883
912.0   124545.454545   0.2482   0.69271
912.011   124545.454545   0.2482   0.69271
933.254   121871.657754   0.2554   0.68849
954.993   119144.385027   0.262   0.68503
977.237   116149.73262   0.2678   0.68267
1000.0   113101.604278   0.2728   0.68144
1023.29   109839.572193   0.2796   0.67944
1047.13   106149.73262   0.2871   0.67815
1071.52   102459.893048   0.2936   0.67803
1096.48   98877.0053476   0.2988   0.67908
1100.0   98395.7219251   0.2995   0.67918
1122.02   95668.4491979   0.304   0.6801
1148.15   92620.3208556   0.309   0.68164
1174.9   89786.0962567   0.3153   0.68177
1202.26   87112.2994652   0.322   0.68143
1215.0   85935.828877   0.3251   0.68117
1230.27   84598.9304813   0.329   0.68083
1258.93   82139.0374332   0.3359   0.68015
1288.25   79839.5721925   0.3426   0.67948
1318.26   77540.1069519   0.3493   0.67873
1348.96   75668.4491979   0.3539   0.67765
1380.38   73957.2192513   0.3579   0.67586
1412.54   72459.8930481   0.3617   0.67292
1445.44   71016.0427807   0.3668   0.66812
1479.11   69518.7165775   0.3732   0.66247
1513.56   68181.8181818   0.3807   0.65664
1548.82   66951.8716578   0.3893   0.65064
1584.89   65935.828877   0.3985   0.64478
1621.81   65187.1657754   0.4088   0.63882
1659.59   64705.8823529   0.4201   0.63276
1698.24   64598.9304813   0.4315   0.62668
1737.8   64705.8823529   0.4424   0.62079
1778.28   65133.6898396   0.4526   0.61498
1819.7   65935.828877   0.4606   0.60957
1862.09   67112.2994652   0.4653   0.60472
1905.46   68823.5294118   0.4656   0.60053
1949.84   71122.9946524   0.4618   0.59666
1995.26   74010.6951872   0.4535   0.59331
2041.74   77379.6791444   0.4421   0.5904
2089.3   80588.2352941   0.4305   0.58785
2125.0   82406.4171123   0.4247   0.58601
2137.96   82834.2245989   0.4236   0.58534
2150.0   83101.6042781   0.4232   0.58472
2175.0   83262.0320856   0.4244   0.58342
2187.76   83048.1283422   0.4259   0.58281
2200.0   82673.7967914   0.428   0.58226
2225.0   81550.802139   0.4337   0.58129
2238.72   80748.6631016   0.4376   0.58081
2290.87   76951.8716578   0.4559   0.57896
2344.23   72727.2727273   0.4777   0.57717
2398.83   68663.1016043   0.4993   0.57565
2454.71   64705.8823529   0.5178   0.57496
2511.89   62085.5614973   0.5325   0.57391
2570.4   59572.1925134   0.545   0.5733
2630.27   57593.5828877   0.5522   0.57288
2691.53   55828.8770053   0.5613   0.57269
2754.23   54278.0748663   0.5686   0.57262
2818.38   53021.3903743   0.573   0.57287
2884.03   51898.3957219   0.5765   0.57324
2951.21   50898.3957219   0.5796   0.57352
3019.95   49983.9572193   0.5823   0.57377
3090.3   48946.5240642   0.5868   0.57401
3162.28   47914.4385027   0.5917   0.57423
3235.94   46898.3957219   0.5965   0.5744
3311.31   45903.7433155   0.6013   0.5745
3388.44   44925.1336898   0.6061   0.5745
3467.37   43957.2192513   0.6109   0.57436
3500.0   43566.8449198   0.6128   0.57427
3548.13   43000.0   0.6155   0.57408
3550.0   42978.6096257   0.6156   0.57407
3630.78   42048.1283422   0.6201   0.57362
3635.0   42000.0   0.6203   0.57359
3715.35   41101.6042781   0.6246   0.57294
3801.89   40165.7754011   0.6289   0.57205
3890.45   39240.6417112   0.6331   0.57096
3981.07   38315.5080214   0.6371   0.56967
4073.8   37395.7219251   0.641   0.56817
4100.0   37139.0374332   0.642   0.56772
4168.69   36481.2834225   0.6447   0.56647
4265.8   35566.8449198   0.6482   0.56456
4365.16   34663.1016043   0.6516   0.56243
4405.0   34304.8128342   0.6529   0.56154
4466.84   33764.7058824   0.6548   0.56011
4570.88   32866.3101604   0.6578   0.55759
4677.35   31978.6096257   0.6607   0.55489
4685.0   31914.4385027   0.6609   0.55469
4700.0   31791.4438503   0.6612   0.5543
4786.3   31090.9090909   0.6633   0.552
4861.0   30502.6737968   0.665   0.54997
4897.79   30213.9037433   0.6658   0.54896
5011.87   29347.5935829   0.6679   0.54577
5128.61   28497.3262032   0.6697   0.54242
5248.07   27657.7540107   0.6713   0.53892
5370.32   26834.2245989   0.6726   0.53528
5470.0   26181.8181818   0.6735   0.53229
5495.41   26021.3903743   0.6737   0.53152
5550.0   25679.144385   0.6741   0.52987
5623.41   25224.5989305   0.6746   0.52764
5754.4   24449.197861   0.6752   0.52367
5888.44   23684.4919786   0.6756   0.51961
6025.6   22941.1764706   0.6758   0.5155
6165.0   22219.2513369   0.6756   0.51136
6165.95   22213.9037433   0.6756   0.51133
6309.57   21502.6737968   0.6753   0.50715
6415.0   21000.0   0.6748   0.50413
6456.54   20807.486631   0.6747   0.50295
6492.0   20641.7112299   0.6745   0.50196
6562.0   20326.2032086   0.6741   0.50001
6606.93   20128.342246   0.6738   0.49877
6760.83   19465.2406417   0.6728   0.4946
6918.31   18823.5294118   0.6715   0.49049
7079.46   18197.8609626   0.6699   0.48645
7244.36   17588.2352941   0.6681   0.48252
7413.1   16994.6524064   0.666   0.47872
7480.0   16770.0534759   0.6651   0.47727
7585.78   16417.1122995   0.6638   0.47505
7762.47   15860.9625668   0.6613   0.47154
7943.28   15315.5080214   0.6587   0.46819
8020.0   15096.2566845   0.6576   0.46685
8128.31   14786.0962567   0.6559   0.46501
8317.64   14272.7272727   0.653   0.46199
8511.38   13775.4010695   0.6499   0.45913
8655.0   13422.459893   0.6475   0.45713
8709.64   13288.7700535   0.6466   0.4564
8912.51   12823.5294118   0.6431   0.4538
8930.0   12780.7486631   0.6427   0.45358
9120.11   12363.6363636   0.6394   0.45131
9332.54   11919.7860963   0.6355   0.44891
9549.93   11491.9786096   0.6315   0.4466
9772.37   11074.8663102   0.6274   0.44435
10000.0   10668.4491979   0.6233   0.44218
10232.9   10278.0748663   0.619   0.44006
10471.3   9903.74331551   0.6147   0.438
10715.2   9545.45454545   0.6103   0.43601
10964.8   9197.86096257   0.6058   0.43408
11220.2   8866.31016043   0.6013   0.43221
11481.5   8545.45454545   0.5968   0.43041
11749.0   8235.29411765   0.5922   0.42868
12022.6   7941.17647059   0.5876   0.42702
12200.0   7759.35828877   0.5846   0.426
12302.7   7657.7540107   0.5829   0.42542
12589.3   7385.02673797   0.5781   0.42389
12818.0   7176.47058824   0.5744   0.42273
12882.5   7122.99465241   0.5733   0.42241
